date,link,situation(day),situation(night),temperature(day),temperature(night),wind(day),wind(night)
20191013,http://www.tianqihoubao.com/lishi/xian/20191013.html,多云,小雨,22℃,12℃,东北风1-2级,东北风1-2级
20191014,http://www.tianqihoubao.com/lishi/xian/20191014.html,小雨,小雨,17℃,12℃,东北风3-4级,东北风3-4级
20191015,http://www.tianqihoubao.com/lishi/xian/20191015.html,中雨,小雨,12℃,9℃,东北风3-4级,东北风3-4级
20191016,http://www.tianqihoubao.com/lishi/xian/20191016.html,多云,阴,17℃,7℃,西南风1-2级,西南风1-2级
20191017,http://www.tianqihoubao.com/lishi/xian/20191017.html,晴,晴,19℃,10℃,东北风1-2级,东北风1-2级
20191018,http://www.tianqihoubao.com/lishi/xian/20191018.html,晴,晴,20℃,8℃,东北风1-2级,东北风1-2级
20191019,http://www.tianqihoubao.com/lishi/xian/20191019.html,多云,多云,20℃,11℃,南风1-2级,南风1-2级
20191020,http://www.tianqihoubao.com/lishi/xian/20191020.html,小雨,多云,18℃,9℃,东南风1-2级,东南风1-2级
20191021,http://www.tianqihoubao.com/lishi/xian/20191021.html,阴,小雨,17℃,12℃,东北风1-2级,东北风1-2级
20191022,http://www.tianqihoubao.com/lishi/xian/20191022.html,小雨,阴,16℃,11℃,南风1-2级,南风1-2级
20191023,http://www.tianqihoubao.com/lishi/xian/20191023.html,多云,小雨,20℃,9℃,东风1-2级,东风1-2级
20191024,http://www.tianqihoubao.com/lishi/xian/20191024.html,小雨,阴,11℃,7℃,西南风3-4级,西南风3-4级
20191025,http://www.tianqihoubao.com/lishi/xian/20191025.html,阴,多云,14℃,7℃,东北风1-2级,东北风1-2级
20191026,http://www.tianqihoubao.com/lishi/xian/20191026.html,多云,多云,17℃,7℃,西风1-2级,西风1-2级
20191027,http://www.tianqihoubao.com/lishi/xian/20191027.html,多云,多云,18℃,7℃,西南风1-2级,西南风1-2级
20191028,http://www.tianqihoubao.com/lishi/xian/20191028.html,晴,晴,20℃,3℃,西北风3-4级,西北风3-4级
20191029,http://www.tianqihoubao.com/lishi/xian/20191029.html,晴,多云,20℃,6℃,北风1-2级,北风1-2级
20191030,http://www.tianqihoubao.com/lishi/xian/20191030.html,多云,多云,20℃,7℃,西风1-2级,西风1-2级
20191031,http://www.tianqihoubao.com/lishi/xian/20191031.html,多云,小雨,18℃,8℃,东北风1-2级,东北风1-2级
20200201,http://www.tianqihoubao.com/lishi/xian/20200201.html,小雨,阴,8℃,1℃,东风1-2级,东风1-2级
20200202,http://www.tianqihoubao.com/lishi/xian/20200202.html,多云,多云,10℃,-3℃,西北风1-2级,西北风1-2级
20200203,http://www.tianqihoubao.com/lishi/xian/20200203.html,晴,晴,9℃,-2℃,东北风1-2级,东北风1-2级
20200204,http://www.tianqihoubao.com/lishi/xian/20200204.html,晴,多云,12℃,-1℃,东风1-2级,东风1-2级
20200205,http://www.tianqihoubao.com/lishi/xian/20200205.html,阴,小雨,7℃,1℃,东北风3-4级,东北风3-4级
20200206,http://www.tianqihoubao.com/lishi/xian/20200206.html,小雨,多云,5℃,0℃,东北风1-2级,东北风1-2级
20200207,http://www.tianqihoubao.com/lishi/xian/20200207.html,多云,多云,8℃,-1℃,北风1-2级,北风1-2级
20200208,http://www.tianqihoubao.com/lishi/xian/20200208.html,阴,多云,11℃,-1℃,西风1-2级,西风1-2级
20200209,http://www.tianqihoubao.com/lishi/xian/20200209.html,晴,多云,12℃,-1℃,东风1-2级,东风1-2级
20200210,http://www.tianqihoubao.com/lishi/xian/20200210.html,多云,多云,13℃,1℃,东北风1-2级,东北风1-2级
20200211,http://www.tianqihoubao.com/lishi/xian/20200211.html,多云,晴,14℃,1℃,东北风1-2级,东北风1-2级
20200212,http://www.tianqihoubao.com/lishi/xian/20200212.html,晴,多云,16℃,1℃,东风1-2级,东风1-2级
20200213,http://www.tianqihoubao.com/lishi/xian/20200213.html,多云,多云,17℃,2℃,西风1-2级,西风1-2级
20200214,http://www.tianqihoubao.com/lishi/xian/20200214.html,阴,多云,8℃,-2℃,北风3-4级,北风3-4级
20200215,http://www.tianqihoubao.com/lishi/xian/20200215.html,多云,晴,4℃,-5℃,西风6-7级,西风6-7级
20200216,http://www.tianqihoubao.com/lishi/xian/20200216.html,晴,晴,5℃,-2℃,西风1-2级,西风1-2级
20200217,http://www.tianqihoubao.com/lishi/xian/20200217.html,晴,晴,9℃,-4℃,东风1-2级,东风1-2级
20200218,http://www.tianqihoubao.com/lishi/xian/20200218.html,多云,多云,11℃,-2℃,东南风1-2级,东南风1-2级
20200219,http://www.tianqihoubao.com/lishi/xian/20200219.html,晴,多云,13℃,1℃,东北风3-4级,东北风3-4级
20200220,http://www.tianqihoubao.com/lishi/xian/20200220.html,阴,多云,10℃,1℃,北风4-5级,北风4-5级
20200221,http://www.tianqihoubao.com/lishi/xian/20200221.html,晴,晴,14℃,0℃,西风1-2级,西风1-2级
20200222,http://www.tianqihoubao.com/lishi/xian/20200222.html,晴,多云,14℃,0℃,东北风3-4级,东北风3-4级
20200223,http://www.tianqihoubao.com/lishi/xian/20200223.html,多云,多云,17℃,4℃,南风3-4级,南风3-4级
20200224,http://www.tianqihoubao.com/lishi/xian/20200224.html,多云,晴,19℃,3℃,西南风3-4级,西南风3-4级
20200225,http://www.tianqihoubao.com/lishi/xian/20200225.html,晴,多云,20℃,5℃,东北风3-4级,东北风3-4级
20200226,http://www.tianqihoubao.com/lishi/xian/20200226.html,阴,小雨,17℃,6℃,东北风3-4级,东北风3-4级
20200227,http://www.tianqihoubao.com/lishi/xian/20200227.html,中雨,小雨,10℃,5℃,东北风3-4级,东北风3-4级
20200228,http://www.tianqihoubao.com/lishi/xian/20200228.html,多云,晴,13℃,2℃,北风3-4级,北风3-4级
20200229,http://www.tianqihoubao.com/lishi/xian/20200229.html,晴,多云,17℃,3℃,东北风1-2级,东北风1-2级
20200401,http://www.tianqihoubao.com/lishi/xian/20200401.html,多云,小雨,17℃,8℃,东北风4-5级,东北风4-5级
20200402,http://www.tianqihoubao.com/lishi/xian/20200402.html,小雨,小雨,12℃,6℃,西南风1-2级,西南风1-2级
20200403,http://www.tianqihoubao.com/lishi/xian/20200403.html,阴,阴,15℃,7℃,东南风4-5级,东南风4-5级
20200404,http://www.tianqihoubao.com/lishi/xian/20200404.html,阴,阴,18℃,8℃,东风3-4级,东风3-4级
20200405,http://www.tianqihoubao.com/lishi/xian/20200405.html,阴,多云,20℃,8℃,东南风3-4级,东南风3-4级
20200406,http://www.tianqihoubao.com/lishi/xian/20200406.html,多云,阴,21℃,8℃,东风3-4级,东风3-4级
20200407,http://www.tianqihoubao.com/lishi/xian/20200407.html,阴,阴,23℃,9℃,南风3-4级,南风3-4级
20200408,http://www.tianqihoubao.com/lishi/xian/20200408.html,晴,晴,26℃,10℃,西南风3-4级,西南风3-4级
20200409,http://www.tianqihoubao.com/lishi/xian/20200409.html,阴,阴,26℃,8℃,东北风3-4级,东北风3-4级
20200410,http://www.tianqihoubao.com/lishi/xian/20200410.html,小雨,阴,14℃,6℃,东北风3-4级,东北风3-4级
20200411,http://www.tianqihoubao.com/lishi/xian/20200411.html,多云,晴,17℃,6℃,西风1-2级,西风1-2级
20200412,http://www.tianqihoubao.com/lishi/xian/20200412.html,晴,多云,21℃,7℃,西风1-2级,西风1-2级
20200413,http://www.tianqihoubao.com/lishi/xian/20200413.html,阴,阴,25℃,8℃,东南风1-2级,东南风1-2级
20200414,http://www.tianqihoubao.com/lishi/xian/20200414.html,小雨,晴,26℃,9℃,西南风1-2级,西南风1-2级
20200415,http://www.tianqihoubao.com/lishi/xian/20200415.html,多云,多云,28℃,10℃,东北风1-2级,东北风1-2级
20200416,http://www.tianqihoubao.com/lishi/xian/20200416.html,多云,多云,24℃,10℃,北风1-2级,北风1-2级
20200417,http://www.tianqihoubao.com/lishi/xian/20200417.html,多云,小雨,22℃,11℃,东北风3-4级,东北风3-4级
20200418,http://www.tianqihoubao.com/lishi/xian/20200418.html,小雨,多云,14℃,5℃,东北风3-4级,东北风3-4级
20200419,http://www.tianqihoubao.com/lishi/xian/20200419.html,多云,阴,24℃,13℃,东风1-2级,东风1-2级
20200420,http://www.tianqihoubao.com/lishi/xian/20200420.html,阴,阴,19℃,9℃,东北风1-2级,东北风1-2级
20200421,http://www.tianqihoubao.com/lishi/xian/20200421.html,阴,阴,18℃,5℃,东北风3-4级,东北风3-4级
20200422,http://www.tianqihoubao.com/lishi/xian/20200422.html,阴,阴,20℃,9℃,东北风3-4级,东北风3-4级
20200423,http://www.tianqihoubao.com/lishi/xian/20200423.html,多云,晴,22℃,5℃,东北风1-2级,东北风1-2级
20200424,http://www.tianqihoubao.com/lishi/xian/20200424.html,晴,多云,24℃,10℃,西风3-4级,西风3-4级
20200425,http://www.tianqihoubao.com/lishi/xian/20200425.html,多云,晴,28℃,11℃,西风3-4级,西风3-4级
20200426,http://www.tianqihoubao.com/lishi/xian/20200426.html,晴,晴,30℃,12℃,西风3-4级,西风3-4级
20200427,http://www.tianqihoubao.com/lishi/xian/20200427.html,晴,晴,28℃,12℃,东北风1-2级,东北风1-2级
20200428,http://www.tianqihoubao.com/lishi/xian/20200428.html,晴,晴,30℃,14℃,东南风3-4级,东南风3-4级
20200429,http://www.tianqihoubao.com/lishi/xian/20200429.html,多云,多云,32℃,14℃,东北风1-2级,东北风1-2级
20200430,http://www.tianqihoubao.com/lishi/xian/20200430.html,多云,晴,34℃,16℃,东北风1-2级,东北风1-2级
20200601,http://www.tianqihoubao.com/lishi/xian/20200601.html,多云,阴,35℃,21℃,西风1-2级,西风1-2级
20200602,http://www.tianqihoubao.com/lishi/xian/20200602.html,阴,多云,30℃,18℃,南风3-4级,南风3-4级
20200603,http://www.tianqihoubao.com/lishi/xian/20200603.html,晴,多云,36℃,20℃,南风3-4级,南风3-4级
20200604,http://www.tianqihoubao.com/lishi/xian/20200604.html,多云,多云,37℃,20℃,东南风3-4级,东南风3-4级
20200605,http://www.tianqihoubao.com/lishi/xian/20200605.html,晴,阴,38℃,25℃,东南风3-4级,东南风3-4级
20200606,http://www.tianqihoubao.com/lishi/xian/20200606.html,阴,阴,37℃,24℃,东南风4-5级,东南风4-5级
20200607,http://www.tianqihoubao.com/lishi/xian/20200607.html,多云,阴,35℃,20℃,东南风3-4级,东南风3-4级
20200608,http://www.tianqihoubao.com/lishi/xian/20200608.html,中雨,小雨,22℃,17℃,西风4-5级,西风4-5级
20200609,http://www.tianqihoubao.com/lishi/xian/20200609.html,小雨,多云,21℃,16℃,东风1-2级,东风1-2级
20200610,http://www.tianqihoubao.com/lishi/xian/20200610.html,多云,多云,29℃,18℃,东风1-2级,东风1-2级
20200611,http://www.tianqihoubao.com/lishi/xian/20200611.html,多云,多云,28℃,20℃,南风1-2级,南风1-2级
20200612,http://www.tianqihoubao.com/lishi/xian/20200612.html,多云,阴,30℃,21℃,东北风3-4级,东北风3-4级
20200613,http://www.tianqihoubao.com/lishi/xian/20200613.html,多云,多云,32℃,21℃,西南风1-2级,西南风1-2级
20200614,http://www.tianqihoubao.com/lishi/xian/20200614.html,多云,阴,32℃,19℃,东风3-4级,东风3-4级
20200615,http://www.tianqihoubao.com/lishi/xian/20200615.html,小雨,大雨,27℃,18℃,东北风1-2级,东北风1-2级
20200616,http://www.tianqihoubao.com/lishi/xian/20200616.html,暴雨,大雨,21℃,17℃,东北风1-2级,东北风1-2级
20200617,http://www.tianqihoubao.com/lishi/xian/20200617.html,小雨,多云,24℃,18℃,西风1-2级,西风1-2级
20200618,http://www.tianqihoubao.com/lishi/xian/20200618.html,晴,多云,31℃,18℃,东风1-2级,东风1-2级
20200619,http://www.tianqihoubao.com/lishi/xian/20200619.html,阴,阴,31℃,20℃,东南风4-5级,东南风4-5级
20200620,http://www.tianqihoubao.com/lishi/xian/20200620.html,多云,多云,29℃,21℃,东北风3-4级,东北风3-4级
20200621,http://www.tianqihoubao.com/lishi/xian/20200621.html,多云,阴,29℃,21℃,东风1-2级,东风1-2级
20200622,http://www.tianqihoubao.com/lishi/xian/20200622.html,小雨,小雨,24℃,18℃,西南风1-2级,西南风1-2级
20200623,http://www.tianqihoubao.com/lishi/xian/20200623.html,小雨,晴,29℃,19℃,东南风1-2级,东南风1-2级
20200624,http://www.tianqihoubao.com/lishi/xian/20200624.html,晴,晴,33℃,20℃,东风1-2级,东风1-2级
20200625,http://www.tianqihoubao.com/lishi/xian/20200625.html,多云,阴,34℃,23℃,东北风1-2级,东北风1-2级
20200626,http://www.tianqihoubao.com/lishi/xian/20200626.html,阵雨,阴,28℃,21℃,东北风3-4级,东北风3-4级
20200627,http://www.tianqihoubao.com/lishi/xian/20200627.html,多云,小雨,28℃,22℃,西南风1-2级,西南风1-2级
20200628,http://www.tianqihoubao.com/lishi/xian/20200628.html,多云,晴,30℃,19℃,东北风1-2级,东北风1-2级
20200629,http://www.tianqihoubao.com/lishi/xian/20200629.html,多云,晴,31℃,20℃,南风3-4级,南风3-4级
20200630,http://www.tianqihoubao.com/lishi/xian/20200630.html,晴,多云,34℃,22℃,南风3-4级,南风3-4级
20200901,http://www.tianqihoubao.com/lishi/xian/20200901.html,多云,晴,29℃,17℃,西南风1-2级,西南风1-2级
20200902,http://www.tianqihoubao.com/lishi/xian/20200902.html,晴,晴,30℃,16℃,西风1-2级,西风1-2级
20200903,http://www.tianqihoubao.com/lishi/xian/20200903.html,晴,晴,31℃,17℃,西南风1-2级,西南风1-2级
20200904,http://www.tianqihoubao.com/lishi/xian/20200904.html,晴,多云,32℃,17℃,东北风1-2级,东北风1-2级
20200905,http://www.tianqihoubao.com/lishi/xian/20200905.html,阴,多云,31℃,20℃,北风1-2级,北风1-2级
20200906,http://www.tianqihoubao.com/lishi/xian/20200906.html,晴,晴,33℃,18℃,西南风1-2级,西南风1-2级
20200907,http://www.tianqihoubao.com/lishi/xian/20200907.html,晴,晴,34℃,18℃,东北风1-2级,东北风1-2级
20200908,http://www.tianqihoubao.com/lishi/xian/20200908.html,晴,多云,34℃,21℃,东北风1-2级,东北风1-2级
20200909,http://www.tianqihoubao.com/lishi/xian/20200909.html,小雨,小雨,24℃,19℃,西北风1-2级,西北风1-2级
20200910,http://www.tianqihoubao.com/lishi/xian/20200910.html,晴,多云,29℃,16℃,西南风1-2级,西南风1-2级
20200911,http://www.tianqihoubao.com/lishi/xian/20200911.html,晴,多云,30℃,18℃,东北风1-2级,东北风1-2级
20200912,http://www.tianqihoubao.com/lishi/xian/20200912.html,多云,阴,31℃,20℃,东风3-4级,东风3-4级
20200913,http://www.tianqihoubao.com/lishi/xian/20200913.html,阴,阴,30℃,19℃,东风1-2级,东风1-2级
20200914,http://www.tianqihoubao.com/lishi/xian/20200914.html,阴,小雨,28℃,18℃,北风1-2级,北风1-2级
20200915,http://www.tianqihoubao.com/lishi/xian/20200915.html,多云,多云,29℃,16℃,西南风1-2级,西南风1-2级
20200916,http://www.tianqihoubao.com/lishi/xian/20200916.html,阴,多云,25℃,16℃,东北风1-2级,东北风1-2级
20200917,http://www.tianqihoubao.com/lishi/xian/20200917.html,多云,多云,27℃,15℃,西风1-2级,西风1-2级
20200918,http://www.tianqihoubao.com/lishi/xian/20200918.html,晴,多云,30℃,16℃,东北风3-4级,东北风3-4级
20200919,http://www.tianqihoubao.com/lishi/xian/20200919.html,多云,阴,29℃,18℃,东北风3-4级,东北风3-4级
20200920,http://www.tianqihoubao.com/lishi/xian/20200920.html,中雨,小雨,21℃,15℃,东北风3-4级,东北风3-4级
20200921,http://www.tianqihoubao.com/lishi/xian/20200921.html,大雨,阴,17℃,14℃,东北风1-2级,东北风1-2级
20200922,http://www.tianqihoubao.com/lishi/xian/20200922.html,小雨,多云,18℃,13℃,东北风1-2级,东北风1-2级
20200923,http://www.tianqihoubao.com/lishi/xian/20200923.html,晴,晴,25℃,13℃,南风1-2级,南风1-2级
20200924,http://www.tianqihoubao.com/lishi/xian/20200924.html,多云,阴,25℃,14℃,东北风1-2级,东北风1-2级
20200925,http://www.tianqihoubao.com/lishi/xian/20200925.html,阴,多云,22℃,15℃,北风1-2级,北风1-2级
20200926,http://www.tianqihoubao.com/lishi/xian/20200926.html,多云,多云,25℃,17℃,东风3-4级,东风3-4级
20200927,http://www.tianqihoubao.com/lishi/xian/20200927.html,多云,小雨,25℃,18℃,东风3-4级,东风3-4级
20200928,http://www.tianqihoubao.com/lishi/xian/20200928.html,阵雨,阴,22℃,16℃,东北风1-2级,东北风1-2级
20200929,http://www.tianqihoubao.com/lishi/xian/20200929.html,多云,多云,26℃,16℃,西南风1-2级,西南风1-2级
20200930,http://www.tianqihoubao.com/lishi/xian/20200930.html,阴,小雨,26℃,17℃,东北风1-2级,东北风1-2级
20200501,http://www.tianqihoubao.com/lishi/xian/20200501.html,晴,晴,36℃,16℃,东南风3-4级,东南风3-4级
20200502,http://www.tianqihoubao.com/lishi/xian/20200502.html,晴,晴,37℃,17℃,南风4-5级,南风4-5级
20200503,http://www.tianqihoubao.com/lishi/xian/20200503.html,晴,多云,37℃,18℃,东南风3-4级,东南风3-4级
20200504,http://www.tianqihoubao.com/lishi/xian/20200504.html,阵雨,阵雨,33℃,17℃,东北风3-4级,东北风3-4级
20200505,http://www.tianqihoubao.com/lishi/xian/20200505.html,多云,阴,21℃,16℃,东北风3-4级,东北风3-4级
20200506,http://www.tianqihoubao.com/lishi/xian/20200506.html,阴,小雨,30℃,18℃,东南风4-5级,东南风4-5级
20200507,http://www.tianqihoubao.com/lishi/xian/20200507.html,中雨,中雨,20℃,15℃,东南风1-2级,东南风1-2级
20200508,http://www.tianqihoubao.com/lishi/xian/20200508.html,阴,小雨,22℃,13℃,西风4-5级,西风4-5级
20200509,http://www.tianqihoubao.com/lishi/xian/20200509.html,小雨,多云,19℃,9℃,西南风3-4级,西南风3-4级
20200510,http://www.tianqihoubao.com/lishi/xian/20200510.html,晴,多云,26℃,11℃,东北风1-2级,东北风1-2级
20200511,http://www.tianqihoubao.com/lishi/xian/20200511.html,晴,晴,25℃,9℃,西风3-4级,西风3-4级
20200512,http://www.tianqihoubao.com/lishi/xian/20200512.html,多云,阴,29℃,11℃,东北风1-2级,东北风1-2级
20200513,http://www.tianqihoubao.com/lishi/xian/20200513.html,小雨,多云,21℃,12℃,西南风1-2级,西南风1-2级
20200514,http://www.tianqihoubao.com/lishi/xian/20200514.html,阴,多云,28℃,14℃,东南风1-2级,东南风1-2级
20200515,http://www.tianqihoubao.com/lishi/xian/20200515.html,多云,多云,30℃,17℃,东北风1-2级,东北风1-2级
20200516,http://www.tianqihoubao.com/lishi/xian/20200516.html,晴,晴,33℃,16℃,西风3-4级,西风3-4级
20200517,http://www.tianqihoubao.com/lishi/xian/20200517.html,晴,晴,35℃,13℃,西北风3-4级,西北风3-4级
20200518,http://www.tianqihoubao.com/lishi/xian/20200518.html,晴,多云,27℃,14℃,南风1-2级,南风1-2级
20200519,http://www.tianqihoubao.com/lishi/xian/20200519.html,小雨,小雨,28℃,16℃,东北风3-4级,东北风3-4级
20200520,http://www.tianqihoubao.com/lishi/xian/20200520.html,多云,晴,28℃,17℃,东北风1-2级,东北风1-2级
20200521,http://www.tianqihoubao.com/lishi/xian/20200521.html,晴,晴,32℃,18℃,南风3-4级,南风3-4级
20200522,http://www.tianqihoubao.com/lishi/xian/20200522.html,多云,晴,34℃,18℃,东北风1-2级,东北风1-2级
20200523,http://www.tianqihoubao.com/lishi/xian/20200523.html,多云,阴,33℃,21℃,西北风1-2级,西北风1-2级
20200524,http://www.tianqihoubao.com/lishi/xian/20200524.html,小雨,阴,26℃,15℃,西南风3-4级,西南风3-4级
20200525,http://www.tianqihoubao.com/lishi/xian/20200525.html,多云,多云,30℃,17℃,西风1-2级,西风1-2级
