date,link,situation,temperature,wind
2020年02月26日,http://www.tianqihoubao.com/lishi/xian/20200226.html,阴/小雨,17℃/6℃,东北风3-4级/东北风3-4级
2020年02月27日,http://www.tianqihoubao.com/lishi/xian/20200227.html,中雨/小雨,10℃/5℃,东北风3-4级/东北风3-4级
2020年02月28日,http://www.tianqihoubao.com/lishi/xian/20200228.html,多云/晴,13℃/2℃,北风3-4级/北风3-4级
2020年02月29日,http://www.tianqihoubao.com/lishi/xian/20200229.html,晴/多云,17℃/3℃,东北风1-2级/东北风1-2级
2020年01月01日,http://www.tianqihoubao.com/lishi/xian/20200101.html,多云/多云,2℃/-4℃,东北风1-2级/东北风1-2级
2020年01月02日,http://www.tianqihoubao.com/lishi/xian/20200102.html,晴/多云,6℃/-3℃,南风1-2级/南风1-2级
2020年01月03日,http://www.tianqihoubao.com/lishi/xian/20200103.html,多云/多云,8℃/-3℃,北风1-2级/北风1-2级
2020年01月04日,http://www.tianqihoubao.com/lishi/xian/20200104.html,阴/小雨,5℃/0℃,东北风3-4级/东北风3-4级
2020年01月05日,http://www.tianqihoubao.com/lishi/xian/20200105.html,小雨/小雨,3℃/1℃,东北风1-2级/东北风1-2级
2020年01月06日,http://www.tianqihoubao.com/lishi/xian/20200106.html,雨夹雪/雨夹雪,3℃/-1℃,西南风1-2级/西南风1-2级
2020年01月07日,http://www.tianqihoubao.com/lishi/xian/20200107.html,多云/多云,9℃/-4℃,西风1-2级/西风1-2级
2020年01月08日,http://www.tianqihoubao.com/lishi/xian/20200108.html,多云/阴,4℃/-1℃,东北风3-4级/东北风3-4级
2020年01月09日,http://www.tianqihoubao.com/lishi/xian/20200109.html,阴/阴,3℃/-1℃,北风1-2级/北风1-2级
2020年01月10日,http://www.tianqihoubao.com/lishi/xian/20200110.html,小雨/阴,4℃/-3℃,西风1-2级/西风1-2级
2020年01月11日,http://www.tianqihoubao.com/lishi/xian/20200111.html,晴/晴,7℃/-4℃,东北风1-2级/东北风1-2级
2020年01月12日,http://www.tianqihoubao.com/lishi/xian/20200112.html,多云/晴,6℃/-2℃,南风1-2级/南风1-2级
2020年01月13日,http://www.tianqihoubao.com/lishi/xian/20200113.html,多云/多云,5℃/-2℃,东风1-2级/东风1-2级
2020年01月14日,http://www.tianqihoubao.com/lishi/xian/20200114.html,晴/小雨,5℃/-1℃,东北风3-4级/东北风3-4级
2020年01月15日,http://www.tianqihoubao.com/lishi/xian/20200115.html,雨夹雪/阴,0℃/-1℃,东北风1-2级/东北风1-2级
2020年01月16日,http://www.tianqihoubao.com/lishi/xian/20200116.html,多云/多云,7℃/-4℃,东风1-2级/东风1-2级
2020年01月17日,http://www.tianqihoubao.com/lishi/xian/20200117.html,霾/霾,8℃/-3℃,西北风1-2级/西北风1-2级
2020年01月18日,http://www.tianqihoubao.com/lishi/xian/20200118.html,阴/多云,6℃/-3℃,西风3-4级/西风3-4级
2020年01月19日,http://www.tianqihoubao.com/lishi/xian/20200119.html,多云/多云,8℃/-2℃,南风1-2级/南风1-2级
2020年01月20日,http://www.tianqihoubao.com/lishi/xian/20200120.html,阴/阴,8℃/-1℃,东北风3-4级/东北风3-4级
2020年01月21日,http://www.tianqihoubao.com/lishi/xian/20200121.html,多云/阴,5℃/-2℃,东北风1-2级/东北风1-2级
2020年01月22日,http://www.tianqihoubao.com/lishi/xian/20200122.html,多云/多云,8℃/-1℃,东北风1-2级/东北风1-2级
2020年01月23日,http://www.tianqihoubao.com/lishi/xian/20200123.html,霾/霾,9℃/0℃,北风1-2级/北风1-2级
2020年01月24日,http://www.tianqihoubao.com/lishi/xian/20200124.html,小雨/小雨,6℃/0℃,东北风1-2级/东北风1-2级
2020年01月25日,http://www.tianqihoubao.com/lishi/xian/20200125.html,小雨/小雨,7℃/1℃,东风3-4级/东风3-4级
2020年01月26日,http://www.tianqihoubao.com/lishi/xian/20200126.html,阴/阴,5℃/0℃,北风3-4级/北风3-4级
2020年01月27日,http://www.tianqihoubao.com/lishi/xian/20200127.html,多云/雾,8℃/-3℃,东北风3-4级/东北风3-4级
2020年01月28日,http://www.tianqihoubao.com/lishi/xian/20200128.html,多云/晴,9℃/-2℃,西南风1-2级/西南风1-2级
2020年01月29日,http://www.tianqihoubao.com/lishi/xian/20200129.html,晴/晴,10℃/-1℃,西风1-2级/西风1-2级
2020年01月30日,http://www.tianqihoubao.com/lishi/xian/20200130.html,晴/多云,10℃/-3℃,北风1-2级/北风1-2级
2020年01月31日,http://www.tianqihoubao.com/lishi/xian/20200131.html,多云/阴,8℃/-2℃,南风1-2级/南风1-2级
2020年07月01日,http://www.tianqihoubao.com/lishi/xian/20200701.html,多云/多云,31℃/21℃,东风1-2级/东风1-2级
2020年07月02日,http://www.tianqihoubao.com/lishi/xian/20200702.html,晴/晴,34℃/21℃,北风1-2级/北风1-2级
2020年07月03日,http://www.tianqihoubao.com/lishi/xian/20200703.html,多云/阴,35℃/23℃,东南风3-4级/东南风3-4级
2020年07月04日,http://www.tianqihoubao.com/lishi/xian/20200704.html,多云/多云,33℃/22℃,西北风1-2级/西北风1-2级
2020年07月04日,http://www.tianqihoubao.com/lishi/xian/20200704.html,多云/多云,33℃/22℃,西北风1-2级/西北风1-2级
2020年07月05日,http://www.tianqihoubao.com/lishi/xian/20200705.html,多云/晴,33℃/21℃,北风1-2级/北风1-2级
2020年07月05日,http://www.tianqihoubao.com/lishi/xian/20200705.html,多云/晴,33℃/21℃,北风1-2级/北风1-2级
2020年07月06日,http://www.tianqihoubao.com/lishi/xian/20200706.html,晴/晴,37℃/22℃,东风3-4级/东风3-4级
2020年07月07日,http://www.tianqihoubao.com/lishi/xian/20200707.html,晴/晴,38℃/24℃,东南风4-5级/东南风4-5级
2020年07月08日,http://www.tianqihoubao.com/lishi/xian/20200708.html,多云/多云,38℃/25℃,东南风3-4级/东南风3-4级
2020年07月09日,http://www.tianqihoubao.com/lishi/xian/20200709.html,多云/多云,37℃/26℃,东北风1-2级/东北风1-2级
2020年07月10日,http://www.tianqihoubao.com/lishi/xian/20200710.html,阴/小雨,33℃/23℃,东南风3-4级/东南风3-4级
2020年07月11日,http://www.tianqihoubao.com/lishi/xian/20200711.html,中雨/大雨,25℃/20℃,东北风3-4级/东北风3-4级
2020年07月12日,http://www.tianqihoubao.com/lishi/xian/20200712.html,小雨/多云,30℃/20℃,北风1-2级/北风1-2级
2020年07月13日,http://www.tianqihoubao.com/lishi/xian/20200713.html,多云/小雨,31℃/21℃,东北风3-4级/东北风3-4级
2020年07月14日,http://www.tianqihoubao.com/lishi/xian/20200714.html,小雨/阴,24℃/19℃,东北风3-4级/东北风3-4级
2020年07月15日,http://www.tianqihoubao.com/lishi/xian/20200715.html,多云/小雨,28℃/20℃,东北风1-2级/东北风1-2级
2020年07月16日,http://www.tianqihoubao.com/lishi/xian/20200716.html,多云/多云,29℃/22℃,南风1-2级/南风1-2级
2020年07月17日,http://www.tianqihoubao.com/lishi/xian/20200717.html,小雨/晴,28℃/21℃,东风1-2级/东风1-2级
2020年07月18日,http://www.tianqihoubao.com/lishi/xian/20200718.html,小雨/小雨,26℃/20℃,西风3-4级/西风3-4级
2020年07月19日,http://www.tianqihoubao.com/lishi/xian/20200719.html,晴/多云,31℃/19℃,西南风3-4级/西南风3-4级
2020年07月20日,http://www.tianqihoubao.com/lishi/xian/20200720.html,多云/阴,33℃/21℃,东风4-5级/东风4-5级
2020年07月21日,http://www.tianqihoubao.com/lishi/xian/20200721.html,小雨/小雨,28℃/21℃,东风1-2级/东风1-2级
2020年07月22日,http://www.tianqihoubao.com/lishi/xian/20200722.html,阵雨/阵雨,27℃/22℃,东北风3-4级/东北风3-4级
2020年07月23日,http://www.tianqihoubao.com/lishi/xian/20200723.html,小雨/中雨,25℃/21℃,北风1-2级/北风1-2级
2020年07月24日,http://www.tianqihoubao.com/lishi/xian/20200724.html,小雨/小雨,24℃/20℃,东北风1-2级/东北风1-2级
2020年07月25日,http://www.tianqihoubao.com/lishi/xian/20200725.html,小雨/多云,23℃/20℃,西风1-2级/西风1-2级
2020年07月26日,http://www.tianqihoubao.com/lishi/xian/20200726.html,晴/晴,32℃/20℃,西风1-2级/西风1-2级
2020年07月27日,http://www.tianqihoubao.com/lishi/xian/20200727.html,晴/晴,32℃/21℃,北风1-2级/北风1-2级
2020年07月28日,http://www.tianqihoubao.com/lishi/xian/20200728.html,多云/晴,34℃/23℃,东北风1-2级/东北风1-2级
2020年07月29日,http://www.tianqihoubao.com/lishi/xian/20200729.html,多云/阴,32℃/23℃,东风3-4级/东风3-4级
2020年07月30日,http://www.tianqihoubao.com/lishi/xian/20200730.html,小雨/小雨,31℃/22℃,东北风1-2级/东北风1-2级
2020年07月31日,http://www.tianqihoubao.com/lishi/xian/20200731.html,多云/小雨,32℃/23℃,东风1-2级/东风1-2级
2020年09月01日,http://www.tianqihoubao.com/lishi/xian/20200901.html,多云/晴,29℃/17℃,西南风1-2级/西南风1-2级
2020年09月02日,http://www.tianqihoubao.com/lishi/xian/20200902.html,晴/晴,30℃/16℃,西风1-2级/西风1-2级
2020年09月03日,http://www.tianqihoubao.com/lishi/xian/20200903.html,晴/晴,31℃/17℃,西南风1-2级/西南风1-2级
2020年09月04日,http://www.tianqihoubao.com/lishi/xian/20200904.html,晴/多云,32℃/17℃,东北风1-2级/东北风1-2级
2020年09月05日,http://www.tianqihoubao.com/lishi/xian/20200905.html,阴/多云,31℃/20℃,北风1-2级/北风1-2级
2020年09月06日,http://www.tianqihoubao.com/lishi/xian/20200906.html,晴/晴,33℃/18℃,西南风1-2级/西南风1-2级
2020年09月07日,http://www.tianqihoubao.com/lishi/xian/20200907.html,晴/晴,34℃/18℃,东北风1-2级/东北风1-2级
2020年09月08日,http://www.tianqihoubao.com/lishi/xian/20200908.html,晴/多云,34℃/21℃,东北风1-2级/东北风1-2级
2020年09月09日,http://www.tianqihoubao.com/lishi/xian/20200909.html,小雨/小雨,24℃/19℃,西北风1-2级/西北风1-2级
2020年09月10日,http://www.tianqihoubao.com/lishi/xian/20200910.html,晴/多云,29℃/16℃,西南风1-2级/西南风1-2级
2020年09月11日,http://www.tianqihoubao.com/lishi/xian/20200911.html,晴/多云,30℃/18℃,东北风1-2级/东北风1-2级
2020年09月12日,http://www.tianqihoubao.com/lishi/xian/20200912.html,多云/阴,31℃/20℃,东风3-4级/东风3-4级
2020年09月13日,http://www.tianqihoubao.com/lishi/xian/20200913.html,阴/阴,30℃/19℃,东风1-2级/东风1-2级
2020年09月14日,http://www.tianqihoubao.com/lishi/xian/20200914.html,阴/小雨,28℃/18℃,北风1-2级/北风1-2级
2020年09月15日,http://www.tianqihoubao.com/lishi/xian/20200915.html,多云/多云,29℃/16℃,西南风1-2级/西南风1-2级
2020年09月16日,http://www.tianqihoubao.com/lishi/xian/20200916.html,阴/多云,25℃/16℃,东北风1-2级/东北风1-2级
2020年09月17日,http://www.tianqihoubao.com/lishi/xian/20200917.html,多云/多云,27℃/15℃,西风1-2级/西风1-2级
2020年09月18日,http://www.tianqihoubao.com/lishi/xian/20200918.html,晴/多云,30℃/16℃,东北风3-4级/东北风3-4级
2020年09月19日,http://www.tianqihoubao.com/lishi/xian/20200919.html,多云/阴,29℃/18℃,东北风3-4级/东北风3-4级
2020年09月20日,http://www.tianqihoubao.com/lishi/xian/20200920.html,中雨/小雨,21℃/15℃,东北风3-4级/东北风3-4级
2020年09月21日,http://www.tianqihoubao.com/lishi/xian/20200921.html,大雨/阴,17℃/14℃,东北风1-2级/东北风1-2级
2020年09月22日,http://www.tianqihoubao.com/lishi/xian/20200922.html,小雨/多云,18℃/13℃,东北风1-2级/东北风1-2级
2020年09月23日,http://www.tianqihoubao.com/lishi/xian/20200923.html,晴/晴,25℃/13℃,南风1-2级/南风1-2级
2020年09月24日,http://www.tianqihoubao.com/lishi/xian/20200924.html,多云/阴,25℃/14℃,东北风1-2级/东北风1-2级
2020年09月25日,http://www.tianqihoubao.com/lishi/xian/20200925.html,阴/多云,22℃/15℃,北风1-2级/北风1-2级
2020年09月26日,http://www.tianqihoubao.com/lishi/xian/20200926.html,多云/多云,25℃/17℃,东风3-4级/东风3-4级
2020年09月27日,http://www.tianqihoubao.com/lishi/xian/20200927.html,多云/小雨,25℃/18℃,东风3-4级/东风3-4级
2020年09月28日,http://www.tianqihoubao.com/lishi/xian/20200928.html,阵雨/阴,22℃/16℃,东北风1-2级/东北风1-2级
2020年09月29日,http://www.tianqihoubao.com/lishi/xian/20200929.html,多云/多云,26℃/16℃,西南风1-2级/西南风1-2级
2020年09月30日,http://www.tianqihoubao.com/lishi/xian/20200930.html,阴/小雨,26℃/17℃,东北风1-2级/东北风1-2级
2019年07月01日,http://www.tianqihoubao.com/lishi/xian/20190701.html,晴/阴,34℃/22℃,无持续风向1-2级/无持续风向1-2级
2019年07月02日,http://www.tianqihoubao.com/lishi/xian/20190702.html,阴/多云,35℃/21℃,东北风3-4级/东北风3-4级
2019年07月03日,http://www.tianqihoubao.com/lishi/xian/20190703.html,阴/阴,33℃/21℃,东风3-4级/东风3-4级
2019年07月04日,http://www.tianqihoubao.com/lishi/xian/20190704.html,多云/晴,34℃/22℃,东南风3-4级/东南风3-4级
2019年07月05日,http://www.tianqihoubao.com/lishi/xian/20190705.html,晴/晴,35℃/20℃,西南风1-2级/西南风1-2级
2019年07月06日,http://www.tianqihoubao.com/lishi/xian/20190706.html,多云/多云,35℃/20℃,南风1-2级/南风1-2级
2019年07月07日,http://www.tianqihoubao.com/lishi/xian/20190707.html,多云/阴,34℃/21℃,东北风3-4级/东北风3-4级
2019年07月08日,http://www.tianqihoubao.com/lishi/xian/20190708.html,小雨/小雨,24℃/18℃,东北风1-2级/东北风1-2级
2019年07月09日,http://www.tianqihoubao.com/lishi/xian/20190709.html,多云/阵雨,28℃/19℃,南风1-2级/南风1-2级
2019年07月10日,http://www.tianqihoubao.com/lishi/xian/20190710.html,多云/阴,31℃/18℃,东北风1-2级/东北风1-2级
2019年07月11日,http://www.tianqihoubao.com/lishi/xian/20190711.html,多云/阵雨,32℃/20℃,南风1-2级/南风1-2级
2019年07月12日,http://www.tianqihoubao.com/lishi/xian/20190712.html,多云/晴,31℃/19℃,东风1-2级/东风1-2级
2019年07月13日,http://www.tianqihoubao.com/lishi/xian/20190713.html,晴/多云,36℃/21℃,北风1-2级/北风1-2级
2019年07月14日,http://www.tianqihoubao.com/lishi/xian/20190714.html,多云/多云,37℃/23℃,东南风3-4级/东南风3-4级
2019年07月15日,http://www.tianqihoubao.com/lishi/xian/20190715.html,多云/阴,36℃/25℃,东南风4-5级/东南风4-5级
2019年07月16日,http://www.tianqihoubao.com/lishi/xian/20190716.html,小雨/中雨,29℃/21℃,东南风1-2级/东南风1-2级
2019年07月17日,http://www.tianqihoubao.com/lishi/xian/20190717.html,中雨/中雨,25℃/21℃,东北风1-2级/东北风1-2级
2019年07月18日,http://www.tianqihoubao.com/lishi/xian/20190718.html,小雨/小雨,26℃/21℃,东北风1-2级/东北风1-2级
2019年07月19日,http://www.tianqihoubao.com/lishi/xian/20190719.html,小雨/阴,29℃/22℃,西风1-2级/西风1-2级
2019年07月20日,http://www.tianqihoubao.com/lishi/xian/20190720.html,多云/多云,32℃/23℃,东南风1-2级/东南风1-2级
2019年07月21日,http://www.tianqihoubao.com/lishi/xian/20190721.html,多云/阴,35℃/25℃,东风4-5级/东风4-5级
2019年07月22日,http://www.tianqihoubao.com/lishi/xian/20190722.html,小雨/阴,27℃/20℃,西南风3-4级/西南风3-4级
2019年07月23日,http://www.tianqihoubao.com/lishi/xian/20190723.html,多云/多云,34℃/22℃,南风1-2级/南风1-2级
2019年07月24日,http://www.tianqihoubao.com/lishi/xian/20190724.html,多云/多云,34℃/24℃,北风1-2级/北风1-2级
2019年07月25日,http://www.tianqihoubao.com/lishi/xian/20190725.html,多云/晴,36℃/24℃,东南风1-2级/东南风1-2级
2019年07月26日,http://www.tianqihoubao.com/lishi/xian/20190726.html,晴/晴,37℃/25℃,东南风4-5级/东南风4-5级
2019年07月27日,http://www.tianqihoubao.com/lishi/xian/20190727.html,多云/多云,38℃/25℃,南风3-4级/南风3-4级
2019年07月28日,http://www.tianqihoubao.com/lishi/xian/20190728.html,小雨/小雨,40℃/26℃,东南风3-4级/东南风3-4级
2019年07月29日,http://www.tianqihoubao.com/lishi/xian/20190729.html,小雨/阴,33℃/22℃,西风3-4级/西风3-4级
2019年07月30日,http://www.tianqihoubao.com/lishi/xian/20190730.html,多云/多云,34℃/21℃,东北风1-2级/东北风1-2级
2019年07月31日,http://www.tianqihoubao.com/lishi/xian/20190731.html,晴/晴,36℃/23℃,东北风1-2级/东北风1-2级
2020年08月01日,http://www.tianqihoubao.com/lishi/xian/20200801.html,阵雨/阵雨,31℃/23℃,西北风3-4级/西北风3-4级
2020年08月02日,http://www.tianqihoubao.com/lishi/xian/20200802.html,多云/多云,32℃/23℃,东北风1-2级/东北风1-2级
2020年08月03日,http://www.tianqihoubao.com/lishi/xian/20200803.html,小雨/小雨,33℃/24℃,东北风3-4级/东北风3-4级
2020年08月04日,http://www.tianqihoubao.com/lishi/xian/20200804.html,多云/多云,33℃/25℃,东北风3-4级/东北风3-4级
2020年08月05日,http://www.tianqihoubao.com/lishi/xian/20200805.html,阴/多云,35℃/24℃,东风3-4级/东风3-4级
2020年08月06日,http://www.tianqihoubao.com/lishi/xian/20200806.html,小雨/大雨,27℃/24℃,东北风4-5级/东北风4-5级
2020年08月07日,http://www.tianqihoubao.com/lishi/xian/20200807.html,中雨/多云,27℃/22℃,东北风1-2级/东北风1-2级
2020年08月08日,http://www.tianqihoubao.com/lishi/xian/20200808.html,多云/晴,31℃/22℃,西北风1-2级/西北风1-2级
2020年08月09日,http://www.tianqihoubao.com/lishi/xian/20200809.html,晴/晴,33℃/24℃,东北风1-2级/东北风1-2级
2020年08月10日,http://www.tianqihoubao.com/lishi/xian/20200810.html,晴/阴,34℃/24℃,东北风3-4级/东北风3-4级
2020年08月11日,http://www.tianqihoubao.com/lishi/xian/20200811.html,小雨/小雨,31℃/23℃,东北风4-5级/东北风4-5级
2020年08月12日,http://www.tianqihoubao.com/lishi/xian/20200812.html,小雨/多云,30℃/20℃,西南风3-4级/西南风3-4级
2020年08月13日,http://www.tianqihoubao.com/lishi/xian/20200813.html,阴/多云,29℃/21℃,东南风1-2级/东南风1-2级
2020年08月14日,http://www.tianqihoubao.com/lishi/xian/20200814.html,阴/阴,29℃/24℃,东北风1-2级/东北风1-2级
2020年08月15日,http://www.tianqihoubao.com/lishi/xian/20200815.html,阴/阴,24℃/25℃,西南风1-2级/西南风1-2级
2020年08月16日,http://www.tianqihoubao.com/lishi/xian/20200816.html,小雨/小雨,25℃/25℃,西南风1-2级/西南风1-2级
2020年08月17日,http://www.tianqihoubao.com/lishi/xian/20200817.html,阴/阴,29℃/22℃,西南风3-4级/西南风3-4级
2020年08月18日,http://www.tianqihoubao.com/lishi/xian/20200818.html,阴/阴,25℃/20℃,西南风3-4级/西南风3-4级
2020年08月19日,http://www.tianqihoubao.com/lishi/xian/20200819.html,多云/多云,22℃/23℃,东北风1-2级/东北风1-2级
